X,Y,gid,Name,description,altitudeMode,tessellate,KOORDINATE,BEZNAME,QUELLEURL,PGRNAME,BZR,QUELLE,LIZENZ,PGR,GEBIETSTAN,ERSTELLDAT,EMAIL,BEZ,BZRNAME,FID,PLRNAME,FLAECHE_HA,Field_1,IBR,PLR
13.2622838177532,52.4987734607567,116,Eichkamp,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 2,040202,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0402,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Heerstrasse,115,Eichkamp,"158,4917",Eichkamp,23,04020209
13.3112675299763,52.4739089912856,150,Binger Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 4,040413,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0404,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Wiesbadener Straße,149,Binger Straße,"42,1563",Binger Straße,23,04041343
13.2591263005529,52.5149373866999,118,Reichsstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 2,040203,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0402,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Westend,117,Reichsstraße,"160,02",Reichsstraße,23,04020311
13.2698627560216,52.5167838983055,119,Branitzer Platz,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 2,040203,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0402,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Westend,118,Branitzer Platz,"71,1728",Branitzer Platz,23,04020312
13.2903531919637,52.5161531454432,123,Klausenerplatz,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 3,040304,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0403,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Schloß Charlottenburg,122,Klausenerplatz,"47,6754",Klausenerplatz,12,04030416
13.2988019626122,52.5145905002301,124,Schloßstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 3,040304,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0403,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Schloß Charlottenburg,123,Schloßstraße,"56,0568",Schloßstraße,12,04030417
13.3014276859376,52.5268561614059,125,Tegeler Weg,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 3,040305,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0403,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Mierendorffplatz,124,Tegeler Weg,"51,7015",Tegeler Weg,23,04030518
13.3096199497561,52.5023245479311,136,Hindemithplatz,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 3,040309,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0403,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Kurfürstendamm,135,Hindemithplatz,"29,8558",Hindemithplatz,12,04030929
13.3107208852472,52.5182059496834,127,Alt-Lietzow,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 3,040306,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0403,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Otto-Suhr-Allee,126,Alt-Lietzow,"53,4087",Alt-Lietzow,12,04030620
13.287620407309,52.5053156622798,131,Lietzensee,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 3,040307,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0403,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Neue Kantstraße,130,Lietzensee,"63,155",Lietzensee,12,04030724
13.3069523021572,52.5151879099139,129,Richard-Wagner-Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 3,040306,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0403,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Otto-Suhr-Allee,128,Richard-Wagner-Straße,"54,8727",Richard-Wagner-Straße,12,04030622
13.308349639692,52.5079777238428,134,Karl-August-Platz,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 3,040308,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0403,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Kantstraße,133,Karl-August-Platz,"58,3333",Karl-August-Platz,12,04030827
13.3204459507831,52.5083797816744,135,Savignyplatz,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 3,040308,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0403,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Kantstraße,134,Savignyplatz,"53,5214",Savignyplatz,12,04030828
13.1350149669938,52.5510585021653,169,An der Tränke,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Spandau,www.Statistik-Berlin-Brandenburg,SPA 1,050102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0501,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,05,Falkenhagener Feld,168,An der Tränke,"59,0174",An der Tränke,24,05010205
13.3193160631459,52.5025514968811,137,George-Grosz-Platz,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 3,040309,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0403,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Kurfürstendamm,136,George-Grosz-Platz,"46,3459",George-Grosz-Platz,11,04030930
13.2737422324059,52.4826644284602,143,Hagenplatz,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 4,040411,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0404,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Grunewald,142,Hagenplatz,"93,9592",Hagenplatz,23,04041136
13.270920243923,52.4940731504792,140,Güterbahnhof Grunewald,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 4,040411,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0404,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Grunewald,139,Güterbahnhof Grunewald,"55,7958",Güterbahnhof Grunewald,23,04041133
13.295248979507,52.4722256193252,148,Breite Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 4,040412,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0404,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Schmargendorf,147,Breite Straße,"66,4826",Breite Straße,23,04041241
13.3035708958158,52.4730905437724,149,Schlangenbader Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 4,040413,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0404,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Wiesbadener Straße,148,Schlangenbader Straße,"35,1946",Schlangenbader Straße,23,04041342
13.292420569036,52.4814703449569,145,Kissinger Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 4,040412,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0404,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Schmargendorf,144,Kissinger Straße,"64,4451",Kissinger Straße,23,04041238
13.2842631818942,52.4727848723535,147,Messelpark,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 4,040412,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0404,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Schmargendorf,146,Messelpark,"54,2811",Messelpark,23,04041240
13.3039440074218,52.4928801586505,152,Eisenzahnstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 5,040514,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0405,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Düsseldorfer Straße,151,Eisenzahnstraße,"75,427",Eisenzahnstraße,12,04051445
13.3209923902318,52.4957525201321,154,Ludwigkirchplatz,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 5,040514,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0405,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Düsseldorfer Straße,153,Ludwigkirchplatz,"31,3637",Ludwigkirchplatz,12,04051447
13.3115265529105,52.4865780574796,156,Rathaus Wilmersdorf,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 5,040515,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0405,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Barstraße,155,Rathaus Wilmersdorf,"66,5923",Rathaus Wilmersdorf,12,04051549
13.3182451646295,52.4899487261694,157,Leon-Jessel-Platz,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 5,040515,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0405,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Barstraße,156,Leon-Jessel-Platz,"24,7715",Leon-Jessel-Platz,12,04051550
13.3338350197816,52.4912637347471,160,Prager Platz,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 5,040516,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0405,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Volkspark Wilmersdorf,159,Prager Platz,"34,8466",Prager Platz,12,04051653
13.3256543871417,52.4847853475585,161,Wilhelmsaue,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 5,040516,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0405,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Volkspark Wilmersdorf,160,Wilhelmsaue,"29,3484",Wilhelmsaue,12,04051654
13.156758822215,52.5494052247728,170,Gütersloher Weg,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Spandau,www.Statistik-Berlin-Brandenburg,SPA 1,050102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0501,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,05,Falkenhagener Feld,169,Gütersloher Weg,"175,9009",Gütersloher Weg,24,05010206
13.2226350027937,52.4859074387751,164,Forst Grunewald,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Charlottenburg-Wilmersdorf,www.Statistik-Berlin-Brandenburg,CW 6,040617,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0406,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,04,Forst Grunewald,163,Forst Grunewald,"1839,4378",Forst Grunewald,24,04061757
13.1865683104835,52.5765496188827,165,Hakenfelde Nord,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Spandau,www.Statistik-Berlin-Brandenburg,SPA 1,050101,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0501,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,05,Hakenfelde,164,Hakenfelde Nord,"1723,4849",Hakenfelde Nord,24,05010101
13.2062269155209,52.5643050631173,166,Goltzstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Spandau,www.Statistik-Berlin-Brandenburg,SPA 1,050101,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0501,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,05,Hakenfelde,165,Goltzstraße,"46,8176",Goltzstraße,24,05010102
13.1591470577466,52.5599156628841,168,Griesingerstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Spandau,www.Statistik-Berlin-Brandenburg,SPA 1,050102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0501,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,05,Falkenhagener Feld,167,Griesingerstraße,"193,1021",Griesingerstraße,24,05010204
13.1881334491846,52.5468804820368,172,Germersheimer Platz,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Spandau,www.Statistik-Berlin-Brandenburg,SPA 1,050102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0501,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,05,Falkenhagener Feld,171,Germersheimer Platz,"53,016",Germersheimer Platz,24,05010208
13.1960359447978,52.5517333033735,174,Eckschanze,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Spandau,www.Statistik-Berlin-Brandenburg,SPA 1,050103,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0501,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,05,Spandau Mitte,173,Eckschanze,"33,8837",Eckschanze,24,05010310
13.20747353308,52.5444718028564,176,Kurstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Spandau,www.Statistik-Berlin-Brandenburg,SPA 1,050103,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0501,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,05,Spandau Mitte,175,Kurstraße,"47,3226",Kurstraße,24,05010312
13.1468039548627,52.5414462770322,181,Am Heideberg,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Spandau,www.Statistik-Berlin-Brandenburg,SPA 2,050204,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0502,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,05,Brunsbütteler Damm,180,Am Heideberg,"42,0034",Am Heideberg,24,05020416
13.1523547558253,52.5296253014183,184,Magistratsweg,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Spandau,www.Statistik-Berlin-Brandenburg,SPA 2,050204,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0502,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,05,Brunsbütteler Damm,183,Magistratsweg,"80,6582",Magistratsweg,24,05020419
13.1865398655566,52.5173399341492,193,Graetschelsteig,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Spandau,www.Statistik-Berlin-Brandenburg,SPA 2,050206,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0502,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,05,Wilhelmstadt,192,Graetschelsteig,"48,7403",Graetschelsteig,24,05020628
13.1484279028616,52.5211496100372,187,Pillnitzer Weg,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Spandau,www.Statistik-Berlin-Brandenburg,SPA 2,050205,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0502,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,05,Heerstraße Nord,186,Pillnitzer Weg,"167,9056",Pillnitzer Weg,24,05020522
13.1751716136287,52.5221410816895,188,Maulbeerallee,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Spandau,www.Statistik-Berlin-Brandenburg,SPA 2,050205,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0502,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,05,Heerstraße Nord,187,Maulbeerallee,"140,2876",Maulbeerallee,24,05020523
13.3209578902177,52.458972128566,205,Schloßstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region A,060101,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0601,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Schloßstraße,204,Schloßstraße,"49,1642",Schloßstraße,23,06010102
13.1893857975166,52.5311114686549,190,Borkumer Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Spandau,www.Statistik-Berlin-Brandenburg,SPA 2,050206,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0502,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,05,Wilhelmstadt,189,Borkumer Straße,"132,1236",Borkumer Straße,24,05020625
13.1248235330555,52.4483109813574,203,Kafkastraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Spandau,www.Statistik-Berlin-Brandenburg,SPA 4,050409,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0504,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,05,Gatow/Kladow,202,Kafkastraße,"173,0076",Kafkastraße,24,05040938
13.2398909093001,52.5436438955898,196,Gartenfelder Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Spandau,www.Statistik-Berlin-Brandenburg,SPA 3,050307,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0503,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,05,Haselhorst,195,Gartenfelder Straße,"116,4628",Gartenfelder Straße,24,05030731
13.3105593266327,52.4598934656666,204,Fichtenberg,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region A,060101,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0601,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Schloßstraße,203,Fichtenberg,"98,5253",Fichtenberg,23,06010101
13.13748446085,52.4689717206796,201,Jägerallee,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Spandau,www.Statistik-Berlin-Brandenburg,SPA 4,050409,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0504,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,05,Gatow/Kladow,200,Jägerallee,"730,4849",Jägerallee,24,05040936
13.1785709787096,52.4834366137321,199,Alt-Gatow,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Spandau,www.Statistik-Berlin-Brandenburg,SPA 4,050409,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0504,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,05,Gatow/Kladow,198,Alt-Gatow,"365,3575",Alt-Gatow,24,05040934
13.3513962270341,52.4471460076591,208,Südende,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region A,060102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0601,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Albrechtstraße,207,Südende,"84,7781",Südende,23,06010205
13.3417217930416,52.4623253299181,213,Bismarckstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region A,060102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0601,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Albrechtstraße,212,Bismarckstraße,"23,475",Bismarckstraße,23,06010210
13.3238624713117,52.4501529209565,210,Mittelstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region A,060102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0601,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Albrechtstraße,209,Mittelstraße,"67,7249",Mittelstraße,23,06010207
13.3324905584253,52.4557115881313,211,Bergstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region A,060102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0601,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Albrechtstraße,210,Bergstraße,"61,5588",Bergstraße,23,06010208
13.3337600486344,52.4627865015169,212,Feuerbachstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region A,060102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0601,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Albrechtstraße,211,Feuerbachstraße,"63,0114",Feuerbachstraße,23,06010209
13.3473875417577,52.4377149563844,216,Lankwitz Kirche,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region B,060203,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0602,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Lankwitz,215,Lankwitz Kirche,"67,7587",Lankwitz Kirche,24,06020303
13.3382294205656,52.43202855473,217,Kaiser-Wilhelm-Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region B,060203,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0602,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Lankwitz,216,Kaiser-Wilhelm-Straße,"74,8131",Kaiser-Wilhelm-Straße,24,06020304
13.3635808800769,52.425389624337,219,Lankwitz Süd,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region B,060203,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0602,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Lankwitz,218,Lankwitz Süd,"147,6427",Lankwitz Süd,24,06020306
13.3168022587081,52.4085186321819,220,Thermometersiedlung,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region B,060204,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0602,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Ostpreußendamm,219,Thermometersiedlung,"137,3294",Thermometersiedlung,24,06020407
13.3273675411572,52.4245015653775,223,Oberhofer Platz,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region B,060204,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0602,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Ostpreußendamm,222,Oberhofer Platz,"136,7385",Oberhofer Platz,24,06020410
13.2559845865265,52.4117921818663,226,Zehlendorf Süd,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region C,060305,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0603,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Teltower Damm,225,Zehlendorf Süd,"130,8679",Zehlendorf Süd,24,06030502
13.2621463051474,52.4203796405542,228,Teltower Damm,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region C,060305,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0603,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Teltower Damm,227,Teltower Damm,"310,7785",Teltower Damm,24,06030504
13.2933685033643,52.4178953142827,231,Goerzwerke,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region C,060306,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0603,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Drakestraße,230,Goerzwerke,"177,7177",Goerzwerke,24,06030607
13.2861057082557,52.4213447792301,232,Schweizer Viertel,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region C,060306,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0603,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Drakestraße,231,Schweizer Viertel,"307,3982",Schweizer Viertel,24,06030608
13.2285699955432,52.4498803119882,238,Krumme Lanke,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region D,060408,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0604,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Zehlendorf Nord,237,Krumme Lanke,"639,5046",Krumme Lanke,24,06040804
13.2459154897425,52.4399370087331,239,Fischerhüttenstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region D,060408,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0604,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Zehlendorf Nord,238,Fischerhüttenstraße,"181,9939",Fischerhüttenstraße,24,06040805
13.2663207986503,52.440337538315,241,Zehlendorf Eiche,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region D,060408,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0604,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Zehlendorf Nord,240,Zehlendorf Eiche,"109,7931",Zehlendorf Eiche,24,06040807
